Name	Set	ImageFile	SetID	type	Race	Cost	TCost	ATK	DEF	Attribute	Rarity	Cardtext	Script
Berserker of the Black Moon	PofA	PofA-042.png	PofA-042	Resonator	Minion	[D][D][2]		1000	1000	Darkness	N	If you lost life this turn in any way (including loss of life, payment of life, and reduction of life due to damage or other effects), you may pay [2] less to play this card. [Enter] >>> Draw a card. You lose 400 life. When this card is revealed by the ability of a "Gill Lapis" you control >>> Draw a card. You lose 400 life.	
Bizarre Zombie	PofA	PofA-043.png	PofA-043	Resonator	Zombie	[D]		400	400	Darkness	N		
Black Moonlight	PofA	PofA-044.png	PofA-044	Chant	Moon Art	[D]				Darkness	N		
Black Moon-Ray	PofA	PofA-045.png	PofA-045	Chant	Moon Art	[D]				Darkness	N		
Black Rabbit	PofA	PofA-046.png	PofA-046	Resonator	Minion, Rabbit	[D][1]		400	400	Darkness	N	[Enter] >>> Your opponent discards a card. When this card is revealed by the ability of a "Gill Lapis" you control >>> Your opponent discards a card.	
Black Wolf	PofA	PofA-047.png	PofA-047	Resonator	Fairy Tale, Beast	[D]		600	400	Darkness	N	This card gains [+200/+200] for each darkness crystal you control.	
Blazer, Minion of Lapis	PofA	PofA-048.png	PofA-048	Resonator	Minion	[D]		400	400	Darkness	R	[Limit Break] [First Strike] This card gains [+800/+800]. When this card is banished by the effect of an ability you control >>> This card deals damage equal to its ATK divided as you choose to any number of target players and/or J/resonators.	
Blazer's Art of Slaughter	PofA	PofA-049.png	PofA-049	Chant	Moon Art	[D]				Darkness	N		
Collapsing World	PofA	PofA-050.png	PofA-050	Addition: Field		[D][D][3]				Darkness	N	At the beginning of each player's turn => That player banishes a resonator.	
Curse of Caduceus	PofA	PofA-051.png	PofA-051	Addition		[D]				Darkness	N	Your opponent cannot gain life. Your opponent cannot recover entities in a phase other than their recovery phase. [Rest]: Your opponent loses 200 life.	
Dark Alice's Smile	PofA	PofA-052.png	PofA-052	Chant	Mage Art	[D]				Darkness	N		
Dark Summoning	PofA	PofA-053.png	PofA-053	Chant	Moon Art	[D]				Darkness	SR		
Demon of the Black Moon	PofA	PofA-054.png	PofA-054	Resonator	Minion, Demon	[D][D]		600	600	Darkness	N	[Enter] >>> Put two [+100/+100] counters on target J/resonator. When this card is revealed by the ability of a "Gill Lapis" you control >>> Put two [+100/+100] counters on target J/resonator.	
Demon of the Black Moon, Lilith	PofA	PofA-055.png	PofA-055	Resonator	Demon	[D][D]		500	700	Darkness	N		
Distortion of the Phenomenon	PofA	PofA-056.png	PofA-056	Chant	Moon Art	[D]				Darkness	R	If you control [Limit Break] ("Alisaris, Minion of Lapis"), trigger an automatic ability of a card named "Gill Lapis" you control instead.	
End of the World	PofA	PofA-057.png	PofA-057	Chant	Moon Art	[D][D]				Darkness	SR		
Izanami, the Sealed Terror	PofA	PofA-058.png	PofA-058	Resonator	Twelve Apostles/Myth	[D][1]		600	600	Darkness	N	[D][D][D][2], remove this card in your graveyard from the game: Destroy target resonator. [D][M], remove this card in your graveyard from the game: Your opponent discards a card.	
Jeanne d'Arc, Heroine of Shadow	PofA	PofA-059.png	PofA-059	Resonator	Shadow	[D]		200	200	Darkness	R	[Enter] >>> Look at the top five cards of your deck. You may reveal a light/darkness card from among them, and put it into your hand. Then put the rest on the bottom of your deck in any order. Banish this card: Gain a light crystal and a darkness crystal.	
Lapis' Dark Storm	PofA	PofA-060.png	PofA-060	Chant		[D][D]				Darkness	N		
Lenneth, the Dark Priestess	PofA	PofA-061.png	PofA-061	Resonator	Minion	[D][D]		1000	1000	Darkness	MR	[Limit Break] (As long as you control [Limit Break] ("Lenneth, the Dark Priestess"), this card gains the following abilities.) [Flying] [Barrier] (Resonator) [Enter] >>> Choose one; - Destroy target regalia. - Destroy all (Stranger) resonators. - Reveal a Twelve Apostles from outside the game and put it into the field.	
Magician of Outland	PofA	PofA-062.png	PofA-062	Resonator	Wizard	[D][D][1]		900	900	Darkness	N		
Mimic	PofA	PofA-063.png	PofA-063	Resonator	Fairy Tale	[D][D]		100	700	Darkness	N	Your opponent must attack this card if able. This card enters the field rested.	
Mind Break	PofA	PofA-064.png	PofA-064	Chant	Moon Art	[D][D]				Darkness	N		
Miria, the Fallen Vampire	PofA	PofA-065.png	PofA-065	Resonator	Minion, Vampire	[D]		400	400	Darkness	R	[Enter] >>> This card deals 400 damage to target resonator. You gain that much life. When this card is revealed by the ability of a "Gill Lapis" you control >>> It deals 400 damage to target resonator. You gain that much life. [Limit Break] If this card would deal damage, it deals double that much instead.	
One Pair	PofA	PofA-066.png	PofA-066	Chant	Mage Art	[D]				Darkness	N		
Perceval, the Holy Grail of the Black Moon	PofA	PofA-067.png	PofA-067	Resonator	Minion, Knight of the Round Table	[D]		200	200	Darkness	R	[Enter] >>> Reveal the top five cards of your deck. Put a regalia or Minion from among them into your hand. Then put the rest on the bottom of your deck in any order. Banish this card: Put a Minion from your graveyard on top of your deck.	
Pitch Black Moon	PofA	PofA-068.png	PofA-068	Addition: Field	Moon	[D][1]				Darkness	N	Your J-ruler gains [+200/+200] as long as it's darkness. [M], discard a resonator: Put another target resonator from your graveyard into your hand.	
Pitch Black Minion	PofA	PofA-069.png	PofA-069	Resonator	Minion	[D][2]		700	700	Darkness	N	[Enter] >>> Name a card. You gain [Limit Break] (Name of that card).	
Save the Queen	PofA	PofA-070.png	PofA-070	Resonator	Fairy Tale	[D][D][2]		1200	1200	Darkness	R	J/resonators your opponent controls gain [-400/-400]. Banish a darkness crystal, discard this card: Target J/resonator gains [-400/-400] until end of turn. Draw a card.	
Shadow Doppelganger	PofA	PofA-071.png	PofA-071	Resonator	Shadow	[D][3]		0	0	Darkness	N	As this card enters your field, you may remove a resonator in your graveyard from the game. If you do, this card enters your field as a copy of the card removed this way.	
Shadow Strike	PofA	PofA-072.png	PofA-072	Chant	Sword Art, Mage Art	[D][D]				Darkness	N		
Shadow X	PofA	PofA-073.png	PofA-073	Resonator	Fairy Tale	[D]		400	400	Darkness	N	[Enter] >>> Gain two darkness crystals. Banish a darkness crystal: Your opponent loses 200 life.	
Summoning of a Minion	PofA	PofA-074.png	PofA-074	Chant	Moon Art	[D][X]				Darkness	N		
The Road to the Undead Lord	PofA	PofA-075.png	PofA-075	Addition		[D]				Darkness	N	[Enter] >>> If your ruler is "Rezzard", choose two cards from your Stranger deck at random and put them into your graveyard. Cards in your graveyard cannot be targeted by spells or abilities your opponent controls.	
The Scorn of Dark Alice	PofA	PofA-076.png	PofA-076	Chant		[D]				Darkness	N	Look at target opponent's hand and choose a resonator. They discard that card.	
True Black Ribbon	PofA	PofA-077.png	PofA-077	Addition		[D]				Darkness	N	As you play this card, target a resonator. This card enters the field added to the chosen target. Added resonator gains [-200/-200] and loses all abilities. When this card is put into a graveyard from the field >>> Return it to its owner's hand.	
Vicious Scarecrow	PofA	PofA-078.png	PofA-078	Resonator	Fairy Tale	[D]		900	900	Darkness	N	This card cannot attack.	
World Ender	PofA	PofA-079.png	PofA-079	Regalia		[D][D]				Darkness	SR	Your J-ruler gains [Imperishable]. [Rest]: Produce two wills in any combination of [D] and/or [M]. Spend this will only to play God's Art abilities, Minions, or Moon Arts.	
Adombrali	PofA	PofA-080.png	PofA-080	Resonator	Twelve Protective Deities, Cthulhu	[L][F][Wa][Wi][D]		600	800	Light	SR	You may reveal any number of (Stranger) resonators that combined have the attributes light, fire, water, wind, and darkness from your hand rather than pay this card's cost. [Enter] >>> You gain 600 life. Your opponent loses 600 life. This card deals 600 damage to target resonator. Recover target magic stone. Draw a card.	
Alice's World of Madness	PofA	PofA-081.png	PofA-081	Addition		[L][D]				Light	N	Resonators gain [-200/-200].	
Attack Stance	PofA	PofA-082.png	PofA-082	Addition	Mage Art	[L][F]				Light	N	[Enter] >>> If you don't control another card named "Attack Stance", J/resonators you control gain [+600/+600] and [Eternal] until end of turn. When a card named "Defense Stance", "Magic Stance", or "The Final Stance" enters the field under your control >>> Banish this card.	
Avatar of Strangers	PofA	PofA-083.png	PofA-083	Chant	Mage Art	[L][Wa]				Light	SR		
Bounty Hunter of Leginus	PofA	PofA-084.png	PofA-084	Resonator	Human	[Wa][Wa][Wi]		800	800	Water	N	[Enter] >>> Draw a card. [Wi]: Recover this card. Play this ability only once per turn.	
Cage of Mother Goose	PofA	PofA-085.png	PofA-085	Addition	Fairy Tale	[L][D]				Light	R	You may rest a recovered Fairy Tale J/resonator you control rather than pay this card's cost. [Enter] >>> Remove target non-J-ruler, non-magic stone entity from the game. When this card leaves the field >>> Put a card from a removed area that was removed by this card into its owner's hand.	
Dark Gaming Hall	PofA	PofA-086.png	PofA-086	Addition	Fairy Tale	[L][D]				Light	N	[Rest], banish all light crystals and darkness crystals: Your opponent chooses odd or even. Then, reveal the top card of your deck. If its total cost doesn't match your opponent's guess, gain twice the number of light crystals and darkness crystals banished to pay this ability's cost. (Total cost 0 counts as even.)	
Defense Stance	PofA	PofA-087.png	PofA-087	Addition	Mage Art	[L][Wi]				Light	N	[Enter] >>> If you don't control another card named "Defense Stance", cancel target spell. When a card named "Attack Stance", "Magic Stance", or "The Final Stance" enters the field under your control >>> Banish this card.	
Disappearing Power	PofA	PofA-088.png	PofA-088	Chant	Mage Art	[L][F][X]				Light	R		
Exorcist of Certo	PofA	PofA-089.png	PofA-089	Resonator	Wizard	[F][D][1]		800	800	Fire	N	Pay 400 life: This card deals 200 damage to each J/resonator.	
Fafnir (Stranger)	PofA	PofA-090.png	PofA-090	Resonator (Stranger)	Dragon	[F][D][D][1]		1200	1200	Fire	N	[Enter] >>> Choose odd or even. Destroy all other resonators with a total cost matching your choice. (Total cost 0 counts as even.)	
Faithless Summoner	PofA	PofA-091.png	PofA-091	Resonator	Wizard	[Wa][D]		100	700	Water	N	[X], [Rest]: Gain control of target resonator with total cost X as long as this card is rested. You may choose not to recover this card during the recovery phase.	
Grand Cross Reincarnation	PofA	PofA-092.png	PofA-092	Chant	Sword Art, Mage Art	[L][Wa]				Light	MR		
Hades	PofA	PofA-093.png	PofA-093	Resonator	Twelve Protective Deities	[Wa][Wa][D][D]		1000	1000	Water	R	If an effect would increase ATK or DEF of resonators your opponent controls, it decreases that much instead.	
Hoenir, the Bishop God (Stranger)	PofA	PofA-094.png	PofA-094	Resonator (Stranger)	Hero	[L][D]		700	800	Light	N	Your opponent cannot play spells during your turn. [Enter] >>> Your opponent banishes a non-J-ruler, non-magic stone entity.	
Leviathan	PofA	PofA-095.png	PofA-095	Resonator	Twelve Protective Deities	[L][L][Wa][Wa]		1400	1400	Light	R	Banish a light magic stone: Change the target of target spell or ability with a single target. Banish a water magic stone: Change the target of target spell or ability with a single target to this card. [L][D]: Put a light magic stone or a water magic stone from your graveyard into the field.	
Mad Pyromancer	PofA	PofA-096.png	PofA-096	Resonator	Minion	[F][D]		600	400	Fire	N	[Enter] >>> Destroy all damaged resonators.	
Magic Stance	PofA	PofA-097.png	PofA-097	Addition	Mage Art	[L][Wi]				Light	N	[Enter] >>> If you don't control another card named "Magic Stance", draw two cards. When a card named "Attack Stance", "Defense Stance", or "The Final Stance" enters the field under your control >>> Banish this card.	
Magic Storing Golem	PofA	PofA-098.png	PofA-098	Resonator	Machine	[Wa][Wi]		600	600	Water	N	Banish this card: Produce [D][Wi].	
Magician of Vell-Savaria	PofA	PofA-099.png	PofA-099	Resonator	Wizard	[L][F]		500	800	Light	N	Remove the top card of your deck from the game: This card gains [+500/0] until end of turn. Play this ability only once per turn.	
Necromancer	PofA	PofA-100.png	PofA-100	Resonator	Minion	[Wi][D][D]		700	700	Wind	N	[Enter] >>> Remove all resonators in target player's graveyard from the game. Put a [+100/+100] counter on this card for each resonator removed this way.	
Nidhogg	PofA	PofA-101.png	PofA-101	Resonator	Twelve Protective Deities	[L][L][D][D]		1200	1200	Light	R	You gain [Barrier]. [Enter] >>> Look at your opponent's hand. Choose up to two cards. They remove them from the game. When this card leaves the field >>> Put all cards from all removed areas that were removed by this card into their owners' hand.	
Nightmare Knight	PofA	PofA-102.png	PofA-102	Resonator	Fairy Tale	[L][D]		600	600	Light	SR	[Enter] >>> Choose up to two; - Banish a light crystal. If you do, look at the top four cards of your deck. You may reveal a Fairy Tale resonator from among them, and put it into your hand. Then put the rest on the bottom of your deck in any order. - Banish a darkness crystal. If you do, target resonator gains [-1000/-1000] until end of turn. Whenever another Fairy Tale resonator enters the field under your control >>> You may return this card to its owner's hand.	
Paratrooper of Leginus	PofA	PofA-103.png	PofA-103	Resonator	Machine, Human	[Wa][Wa][Wa][Wa][Wi]		1200	1200	Water	N	You may pay [D] less to play this card for each Machine you control.	
Royal Straight Flush	PofA	PofA-104.png	PofA-104	Chant	Mage Art	[L][D]				Light	SR		
Schr?dinger	PofA	PofA-105.png	PofA-105	Addition	Fairy Tale	[L][D]				Light	MR	[Enter] >>> Remove target regalia or resonator you control from the game. Then put it into the field rested under its owner's control. Banish a light crystal: This card becomes a [1000/1000] resonator with [Drain] and [Eternal] until end of turn. Banish a darkness crystal: This card becomes a [1000/1000] resonator with [Bane] and [Precision] until end of turn.	
Shadow Swordsmaster	PofA	PofA-106.png	PofA-106	Resonator	Shadow	[L][L][D][D][D]		1500	1500	Light	SR	You may pay [L][D][D] less to play this card if you control three or more light crystals and three or more darkness crystals. [Enter] >>> You may banish any number of light and/or darkness crystals. Draw a card for each light crystal banished this way. Your opponent banishes a resonator for each darkness crystal banished this way.	
Skycrusher	PofA	PofA-107.png	PofA-107	Resonator	Minion	[Wa][D]		600	700	Water	N	J/resonators your opponent controls lose and cannot gain [Flying].	
Soul Dealer	PofA	PofA-108.png	PofA-108	Resonator	Fairy Tale	[L][D]		600	600	Light	N	[Enter] >>> You may search your deck for a card named "Dark Gaming Hall" and put it into the field. Then shuffle your deck. [Rest]: Look at the top two cards of your deck. Put them on the top of your deck in any order.	
Swordsman of Otherworld	PofA	PofA-109.png	PofA-109	Resonator	Human	[L][Wa]		700	700	Light	N		
Sylvia, Minion of Lapis	PofA	PofA-110.png	PofA-110	Resonator	Minion, Dragonoid	[F][Wi]		700	700	Fire	SR	[M]: This card gains [+300/0] until end of turn. [Limit Break] (As long as you control [Limit Break] ("Sylvia, Minion of Lapis"), this card gains the following abilities.) This card gains [+300/+300], [Flying] and "Whenever this card attacks >>> It deals damage equal to its ATK to target J/resonator your opponent controls.".	
The Final Stance	PofA	PofA-111.png	PofA-111	Addition	Mage Art	[L][F][Wa][Wi][D]				Light	SR	Play this card only if you control "Attack Stance", "Defense Stance", or "Magic Stance". [Enter] >>> If you don't control another "The Final Stance", take an extra turn after this one.	
The Origin of the Seven Lands	PofA	PofA-112.png	PofA-112	Addition		[L][F][Wa][Wi][D]				Light	MR	[1], reveal this card from your hand: You may reveal a card you own from outside the game and keep it revealed until end of game. Produce one will of an attribute shared with that card. Play this ability only during your turn, only once per turn, and only if you didn't play activate abilities of cards named "The Origin of the Seven Lands" from your hand this turn. [Enter] >>> If you own cards named "Faria", "Melgis", "Pricia", "Valentina", "Machina", "Rezzard", and "Arla" and they all are revealed outside the game, for each of them put a resonator token copy of their J-ruler side into the field, without copying the J-ruler type. You may pay [0] to play God's Art abilities of your J-ruler.	
The World of Dark Alice	PofA	PofA-113.png	PofA-113	Chant	Mage Art	[L][D][D]				Light	SR		
Titania	PofA	PofA-114.png	PofA-114	Resonator	Twelve Protective Deities	[L][Wi][2]		1000	1000	Light	R	[Enter] >>> Put two [200/200] light Fairy resonator tokens with [Flying] into the field. Rest two recovered resonators you control: This card gains [Barrier] until end of turn.	
Unknown Mother Goose	PofA	PofA-115.png	PofA-115	Regalia		[L][D]				Light	SR	At the end of your turn >>> Gain a light crystal or a darkness crystal. [Rest]: Produce two wills in any combination of [L] and/or [D]. Spend this will only to play God's Art abilities, Fairy Tales, Shadows, or Mage Arts.	
Vell-Savaria, Field of the Final Battle	PofA	PofA-116.png	PofA-116	Addition		[L][F]				Light	R	[Enter] >>> You may search your deck for a card named "Caduceus" or "Genesis" and put it into the field. Then shuffle your deck. You may pay the attribute cost of Twelve Protective Deities with any will.	
Veteran Warrior of Valhalla	PofA	PofA-117.png	PofA-117	Resonator	Human	[L][F][F]		700	700	Light	N	This card gains [+100/+100] for each card in your removed area.	
Zain, the Warrior of Condemnation (Stranger)	PofA	PofA-118.png	PofA-118	Resonator (Stranger)	Warrior	[Wi][D]		800	800	Wind	N	[Enter] >>> Draw a card for each resonator put into a graveyard from the field this turn.	
Ziz	PofA	PofA-119.png	PofA-119	Resonator	Twelve Protective Deities	[Wa][Wi]		700	700	Water	R	Additions and regalia you control gain [Barrier]. [Rest]: Produce one will of any attribute.	
Genesis	PofA	PofA-120.png	PofA-120	Regalia		[0]					SR	If your J/ruler isn't "Magna, the Creator of Regalia", this card enters the field rested. [Rest]: Produce one will of any attribute. Spend this will only to play God's Art abilities, (Stranger) resonators, Twelve Protective Deities, Sword Arts, or Mage Arts.	
Yggdrasil, Heroic Spirit of the World Tree	PofA	PofA-121.png	PofA-121	Resonator	Ethereal Tree	[1]		0	400		MR	[Enter] >>> Search your deck for a regalia that shares an attribute with the will you paid to play this card, reveal it, and put it into your hand. Then, shuffle your deck. [Rest]: Produce one will of any attribute. Spend this will only to play regalia.	
Black Moon's Memoria	PofA	PofA-122.png	PofA-122	Special Magic Stone							N	[rest]: Produce [M] or [D].	
Magic Stone of Heaven's Rift	PofA	PofA-123.png	PofA-123	Special Magic Stone							R	Treat this card as a light magic stone and darkness magic stone. [rest]: Produce [L] or [D].	
Ruler's Memoria	PofA	PofA-124.png	PofA-124	Special Magic Stone							N	If you don't control a regalia, this card enters your magic stone area rested. [rest]: Produce [L], [F], [Wa], [Wi], or [D].	
